PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
7327,Inconclusive,25
7642,Inactive,0
7347,Inconclusive,30
31279,Inactive,0
6837,Inconclusive,5
13246,Inactive,0
8723,Inactive,0
1986,Inactive,0
15767,Inconclusive,5
7991,Inactive,0
2314,Inactive,0
7173,Inactive,0
5865,Inactive,0
3639,Inactive,0
8419,Inactive,0
11937,Active,48
7352,Inactive,0
5455,Inconclusive,25
6423,Inactive,0
12251,Inactive,0
16653,Inactive,0
7351,Inactive,0
73672,Active,45
7864,Inactive,0
10541,Inactive,0
7969,Inactive,0
16584,Inactive,0
7076,Active,43
10707,Active,42
24434,Inactive,0
998,Inactive,0
8160,Inconclusive,30
20087,Inconclusive,25
8184,Inactive,0
40326,Inconclusive,5
5963,Inactive,0
5284441,Active,44
8449,Active,44
12170,Inactive,0
7418,Inactive,0
299,Active,69
6540,Inconclusive,30
6269,Inactive,0
3346,Inconclusive,25
7451,Inactive,0
235227,Inconclusive,5
91511,Inactive,0
62479,Inactive,0
2206,Inactive,0
517121,Inactive,0
8086,Inactive,0
31215,Inactive,0
10430,Inactive,0
1480,Inconclusive,5
4101,Inactive,0
5853,Inactive,0
7943,Inactive,0
5694,Inactive,0
4075,Inactive,0
11487,Inconclusive,30
5505,Inactive,0
7443,Inactive,0
3423265,Inactive,0
8117,Inactive,0
3039,Inactive,0
3090,Inactive,0
30773,Inactive,0
4110039,Inactive,0
516871,Inactive,0
9275,Inconclusive,25
12101,Inactive,0
7064,Inactive,0
20083,Inconclusive,5
15096,Active,83
5284363,Inactive,0
12348,Inactive,0
8200,Inactive,0
12025,Inactive,0
43226,Active,43
6421,Inactive,0
493570,Inconclusive,5
25670,Inconclusive,5
6295,Inconclusive,30
7447,Inconclusive,30
27756,Inconclusive,5
995,Inconclusive,5
996,Inactive,0
11241,Inactive,0
4420,Inactive,0
18752,Inactive,0
87244,Inconclusive,30
41385,Inactive,0
9740,Inactive,0
6503,Inactive,0
7603,Inactive,0
31362,Active,44
15659,Inactive,0
10009,Inactive,0
520196,Inactive,0
8342,Active,57
22833331,Inactive,0
8861,Active,45
24066,Inactive,0
8371,Active,46
8635,Inactive,0
6549,Inactive,0
7489,Inactive,0
17142,Inactive,0
7040,Inactive,0
8559,Inactive,0
6124,Inconclusive,10
24685,Inactive,0
39965,Inactive,0
78170,Inactive,0
7153,Inconclusive,5
11107,Inactive,0
79,Inactive,0
7895,Inactive,0
985,Inactive,0
17317,Inactive,0
5755,Inactive,0
24482,Inactive,0
12688,Active,51
37517,Inactive,0
798,Inactive,0
2724385,Active,54
3032791,Inactive,0
8872,Inactive,0
6702,Active,64
676454,Inactive,0
9473,Inactive,0
7195,Active,43
2519,Inconclusive,30
9880,Inconclusive,25
15910,Inconclusive,25
73670,Inactive,0
54677470,Active,52
2734161,Inactive,0
11529,Inactive,0
19241,Inactive,0
7975,Inactive,0
17869,Inactive,0
33286,Inactive,0
21209,Inconclusive,30
8076,Inactive,0
77703,Inactive,0
12397,Inactive,0
66494,Inactive,0
8113,Inactive,0
978,Inactive,0
6854,Inconclusive,25
4684,Active,41
9787,Active,46
7292,Inactive,0
7270,Inactive,0
9074,Inconclusive,25
17038,Active,51
92839,Inactive,0
67271,Active,51
3073,Inactive,0
24764,Inactive,0
6966,Inactive,0
8142,Inactive,0
936,Inactive,0
1133,Inactive,0
23707968,Inconclusive,5
643460,Inactive,0
11251,Inactive,0
62551,Inactive,0
8813,Active,46
7577,Inactive,0
9128,Inconclusive,5
6901,Inactive,0
7849,Inactive,0
5280934,Inactive,0
7335,Inactive,0
3026,Inactive,0
19499,Inactive,0
31657,Inactive,0
8437,Inactive,0
2779938,Inactive,0
4931,Inactive,0
8038,Inactive,0
76302,Active,53
6998,Inactive,0
117549,Inactive,0
17318,Inconclusive,30
8326,Inactive,0
657298,Inactive,0
3485,Inactive,0
6626,Inconclusive,5
9568700,Inactive,0
5541,Inactive,0
17049,Inactive,0
4021,Active,42
7916,Inactive,0
10332,Inconclusive,5
7416,Inactive,0
1486,Inactive,0
71485,Inactive,0
10522,Inconclusive,25
7729,Active,63
5934,Active,45
19395,Inconclusive,30
8050,Inactive,0
8195,Inactive,0
7274,Inactive,0
440968,Inactive,0
5641,Inactive,0
11057,Active,85
13618,Active,48
10722,Inactive,0
11831,Active,46
7670,Inconclusive,5
4114,Inactive,0
7002,Inactive,0
444972,Inactive,0
10555,Inactive,0
7582,Inactive,0
6796,Inconclusive,5
8303,Inactive,0
4933,Inconclusive,25
7648,Inconclusive,30
19458,Inactive,0
727,Inconclusive,25
5192,Inactive,0
6505,Inconclusive,25
11807,Inactive,0
65360,Inactive,0
1639,Inactive,0
8439,Inconclusive,30
8461,Inconclusive,30
7184,Inconclusive,25
8069,Inactive,0
7771,Inactive,0
20686,Inactive,0
7050,Inconclusive,5
8192,Inactive,0
3715,Inactive,0
5994,Inconclusive,5
8404,Inactive,0
18689,Inactive,0
6436,Inactive,0
14215,Inactive,0
50896,Inactive,0
31356,Active,44
8144,Inactive,0
6809,Inactive,0
15595,Active,43
32485,Inactive,0
7900,Inactive,0
637511,Inactive,0
6001,Inconclusive,25
727200,Active,42
8314,Inactive,0
864,Inactive,0
4781,Inconclusive,5
7092,Inactive,0
8361,Inactive,0
1030,Inactive,0
949,Inactive,0
89594,Inactive,0
3690,Inconclusive,5
14130,Inactive,0
5543,Inconclusive,5
22311,Inactive,0
11769095,Inactive,0
8178,Inactive,0
7902,Inactive,0
8456,Inconclusive,25
16666,Inactive,0
27189,Inactive,0
9161,Inactive,0
8785,Inactive,0
40000,Inconclusive,5
707035,Inactive,0
21954,Inactive,0
8094,Inactive,0
10687,Inactive,0
7150,Inactive,0
8462,Inactive,0
4993,Inactive,0
9154,Active,42
6129,Inconclusive,5
12679,Inactive,0
3347,Active,44
44073,Inactive,0
162461,Inactive,0
2871,Inconclusive,25
8209,Inactive,0
8345,Inactive,0
12257,Inactive,0
21277,Inactive,0
47866,Inactive,0
8427,Inconclusive,5
2478,Inconclusive,5
31269,Inconclusive,30
54680782,Inactive,0
2202,Inactive,0
11005,Inactive,0
7222,Inactive,0
19188,Inactive,0
11813,Inactive,0
18692,Inactive,0
8344,Inactive,0
3437714,Inactive,0
29327,Inactive,0
12130,Inactive,0
14899,Inactive,0
12002,Inconclusive,5
8372,Inactive,0
62097,Inconclusive,25
12525,Inactive,0
2728,Inconclusive,25
7395,Inactive,0
9903,Active,41
8363,Inconclusive,5
667493,Inactive,0
7255,Inactive,0
31357,Inactive,0
2723790,Inactive,0
6781,Inactive,0
16562,Inactive,0
135408793,Inactive,0
29732,Active,47
6950,Inactive,0
62558,Inactive,0
5143,Inactive,0
15600,Inactive,0
166033,Inactive,0
4610,Inactive,0
8663,Active,43
8923,Inactive,0
62882,Inconclusive,10
5281,Inactive,0
8400,Inactive,0
66,Active,45
7289,Inactive,0
8679,Inconclusive,25
237332,Inactive,0
11432,Inactive,0
5283349,Active,42
7026,Inactive,0
38479,Active,43
17730,Inconclusive,5
16278,Inactive,0
7488,Inactive,0
13583,Inconclusive,10
6327114,Inactive,0
13522,Inactive,0
8906,Inactive,0
6758,Inconclusive,25
5987,Inactive,0
11933,Inconclusive,25
8445,Inactive,0
11860,Inactive,0
7375,Inactive,0
8722,Inconclusive,25
3589,Inconclusive,25
12329,Inactive,0
36242,Inconclusive,5
7355,Inactive,0
6336,Inactive,0
71157,Inactive,0
32933,Inconclusive,5
1110,Inactive,0
16666,Inactive,0
7269,Inactive,0
8285,Inactive,0
23667638,Inactive,0
27461,Inactive,0
4509,Active,46
1183,Inactive,0
4754,Inactive,0
7421,Inconclusive,5
15106,Inconclusive,10
6559,Inactive,0
1983,Inactive,0
6028,Active,51
7463,Inactive,0
6184,Inactive,0
5125,Inconclusive,5
79878,Inactive,0
70837,Active,41
5780,Inactive,0
17004,Inconclusive,25
10708,Inactive,0
12021,Inactive,0
342,Inactive,0
713,Inactive,0
31244,Inconclusive,5
5147,Inactive,0
7444,Inactive,0
9076,Inactive,0
6720,Inconclusive,5
4909,Inactive,0
13624,Inactive,0
4891,Inconclusive,5
2328,Inactive,0
24730,Inactive,0
75576,Active,47
12736,Inactive,0
2566,Inactive,0
6,Inconclusive,25
31288,Inconclusive,5
15278,Inactive,0
60196372,Inactive,0
7371,Inactive,0
8560,Inconclusive,5
12968,Inconclusive,10
3121,Inactive,0
2662,Inconclusive,25
2268,Inactive,0
7970,Inactive,0
445639,Inactive,0
4944,Inactive,0
37123,Inactive,0
86607,Inconclusive,25
560256,Inactive,0
9481,Inactive,0
7615,Inactive,0
7677,Inconclusive,10
7870,Inactive,0
6327349,Inactive,0
7516,Inactive,0
18635,Inactive,0
10255083,Inactive,0
4284,Inactive,0
6618,Active,53
7505,Inactive,0
17162,Inactive,0
7048,Inactive,0
4632,Inactive,0
2256,Inactive,0
8607,Active,56
21307,Inconclusive,30
2266,Inactive,0
638024,Inconclusive,5
10870,Inactive,0
7635,Inactive,0
7814,Active,51
17756,Inactive,0
135444498,Inactive,0
5881,Inactive,0
3463,Inactive,0
1318,Inconclusive,5
5320,Inactive,0
6739,Inactive,0
7703,Inactive,0
18725,Inactive,0
7211,Inactive,0
931,Inactive,0
991,Active,42
30479,Inactive,0
53518,Active,40
54739,Inactive,0
9889168,Active,65
11369,Inactive,0
23665759,Inactive,0
7997,Inactive,0
18204,Inactive,0
6616,Inactive,0
11595,Inactive,0
23668192,Inactive,0
15415,Inactive,0
14855,Active,44
6877,Inactive,0
4650,Inactive,0
5546,Inactive,0
1989,Inactive,0
7285,Inactive,0
19042,Inconclusive,5
325,Inactive,0
14184,Inactive,0
27465,Active,50
26124,Inactive,0
643820,Inactive,0
7547,Active,84
38852,Inactive,0
6497,Inactive,0
16305,Active,43
7540,Inactive,0
7579,Inactive,0
16004,Inactive,0
6914,Active,44
174,Inactive,0
10129,Inactive,0
3314,Inactive,0
6923,Inconclusive,25
8836,Inactive,0
33775,Inactive,0
17090,Inactive,0
9216,Inactive,0
4936,Active,49
7924,Inactive,0
7993,Inactive,0
6491,Inactive,0
123458,Inactive,0
31209,Inactive,0
6466,Inactive,0
7636,Inactive,0
520108,Inactive,0
6978,Inactive,0
7929,Inactive,0
5757,Active,44
11443,Inconclusive,5
1046,Inactive,0
5954,Active,48
42586,Inactive,0
7618,Inactive,0
7142,Inactive,0
37829,Inactive,0
8042,Inactive,0
11089,Inactive,0
13690,Inactive,0
62277,Inactive,0
727,Inconclusive,5
2733525,Inconclusive,25
7720,Inactive,0
24860538,Active,44
7013,Inconclusive,25
8115,Inactive,0
10757,Inactive,0
7855,Inactive,0
753,Inactive,0
11224,Inactive,0
616765,Inactive,0
8858,Inactive,0
14985,Inactive,0
13450,Inconclusive,5
8121,Inactive,0
6547,Inactive,0
8902,Inactive,0
87587,Inactive,0
204,Inactive,0
16402,Inactive,0
1549026,Inconclusive,5
2758,Inactive,0
7057,Inactive,0
5284366,Inconclusive,5
8843,Inactive,0
4156,Inactive,0
31241,Inconclusive,5
1060,Inactive,0
5280373,Inconclusive,25
4928,Inactive,0
82343,Inconclusive,30
25750,Inactive,0
8152,Inactive,0
7361,Inactive,0
23692768,Inactive,0
22833317,Inactive,0
8170,Inactive,0
7935,Active,44
5798,Inactive,0
7095,Inactive,0
8362,Inconclusive,5
4911,Inactive,0
31236,Inactive,0
7276,Inactive,0
6895,Inactive,0
11776,Inconclusive,5
7257,Inactive,0
568,Inactive,0
2244,Inactive,0
27982,Inactive,0
8842,Inactive,0
7005,Active,46
7967,Inactive,0
971,Inactive,0
13232,Inactive,0
8193,Inactive,0
8467,Inactive,0
14050,Inconclusive,30
54670067,Inactive,0
81259,Active,54
8749,Inactive,0
5284382,Inactive,0
992,Active,59
6046,Inactive,0
516902,Inactive,0
612040,Inactive,0
6567,Inactive,0
8783,Inactive,0
660,Inactive,0
5053,Inconclusive,25
22960,Inconclusive,5
6853,Inactive,0
2286,Inconclusive,30
7813,Inactive,0
7517,Inactive,0
7564,Inactive,0
8554,Inactive,0
8199,Inactive,0
24603,Inactive,0
83572,Inactive,0
3893,Inactive,0
62630,Inactive,0
12967,Inactive,0
62311,Active,55
8691,Active,48
16015,Inconclusive,5
23668193,Inactive,0
19633,Inactive,0
7239,Inactive,0
1176,Inactive,0
11883,Inconclusive,30
39676,Inactive,0
196,Inactive,0
43079,Inactive,0
7913,Inactive,0
8051,Inactive,0
83511,Inconclusive,20
26177,Inconclusive,5
11317,Inactive,0
8455,Inconclusive,25
3397,Inconclusive,25
27423,Inconclusive,25
5280450,Inactive,0
102861,Inactive,0
8130,Inactive,0
31374,Inactive,0
8615,Inconclusive,25
23676814,Inactive,0
16220118,Inconclusive,10
5282745,Inactive,0
10943,Inactive,0
26041,Inconclusive,25
7948,Inactive,0
54678486,Active,41
8128,Inactive,0
73674,Inconclusive,5
7628,Inactive,0
8174,Inactive,0
159055,Inactive,0
111037,Inactive,0
7820,Inactive,0
8458,Inactive,0
7362,Inactive,0
87984,Inconclusive,5
444266,Inactive,0
16220111,Inactive,0
8758,Inactive,0
108938,Inactive,0
13266,Inactive,0
60962,Inconclusive,30
15331,Inactive,0
74710,Inactive,0
904857,Inactive,0
7768,Inactive,0
35370,Inconclusive,5
1982,Inactive,0
2078,Inconclusive,10
13192,Inactive,0
11534,Inactive,0
8207,Inactive,0
2969,Inconclusive,5
6810,Inactive,0
16316,Inactive,0
4445035,Inactive,0
3440,Inactive,0
88069,Inactive,0
8369,Inactive,0
62306,Inactive,0
6587,Inactive,0
3308,Inactive,0
4764,Active,41
7103,Inconclusive,25
5327,Inactive,0
66166,Active,52
6991,Inactive,0
7070,Inconclusive,25
10963,Inconclusive,5
8418,Active,46
2086,Inactive,0
36606,Active,41
24633,Inactive,0
8795,Inactive,0
7641,Inconclusive,5
6868,Active,44
8346,Inactive,0
11173,Inactive,0
441140,Inactive,0
90558,Inactive,0
7932,Inactive,0
7979,Inactive,0
13089,Active,45
3365,Inconclusive,10
16682730,Inconclusive,25
4837,Inactive,0
5340,Inactive,0
25622,Active,44
8064,Inactive,0
3082,Inactive,0
8469,Inactive,0
38037,Inconclusive,5
5971,Inactive,0
4096,Inactive,0
8124,Inactive,0
10698,Inactive,0
8689,Active,48
6934,Inactive,0
67174,Inactive,0
11210,Inconclusive,5
36383,Inactive,0
8657,Inactive,0
5284416,Inconclusive,25
18938,Inactive,0
7340,Inconclusive,25
7290,Inactive,0
3610,Active,52
6014,Inconclusive,20
5344,Inconclusive,5
14127,Active,53
17046,Inactive,0
8441,Inactive,0
6128,Inconclusive,10
2319,Inconclusive,30
22985,Inactive,0
7204,Inactive,0
2554,Inactive,0
17016,Inactive,0
9217,Inactive,0
7185,Inactive,0
7583,Inactive,0
5368821,Inactive,0
6478,Inconclusive,5
101560,Inactive,0
6595,Inactive,0
637563,Inactive,0
7977,Inactive,0
802,Inactive,0
1004,Inconclusive,5
4947,Active,42
11966,Inactive,0
8571,Active,49
7903,Inactive,0
727,Inactive,0
7474,Inactive,0
6383,Inactive,0
24639,Inactive,0
4793,Inconclusive,25
25429,Inactive,0
590836,Inactive,0
12433,Inactive,0
7198,Inactive,0
1775,Inactive,0
13271,Inconclusive,25
7585,Inactive,0
33733,Inactive,0
4130,Inactive,0
8870,Inactive,0
335,Inactive,0
39562,Inactive,0
24502,Inconclusive,25
5280343,Active,64
16043,Inactive,0
73852,Inconclusive,25
11660,Inactive,0
6544,Inconclusive,5
5111791,Active,44
6819,Inactive,0
134601,Inactive,0
12901,Inactive,0
289,Inactive,0
7456,Inactive,0
18617,Inactive,0
7311,Active,59
6537503,Inactive,0
101940,Inactive,0
31222,Inconclusive,25
62530,Active,63
22772,Inconclusive,25
7393,Inconclusive,25
6997,Inactive,0
5284419,Inactive,0
7390,Inactive,0
444795,Active,44
86102,Inconclusive,25
19988,Inactive,0
135398739,Inconclusive,5
13542,Inactive,0
3385,Inactive,0
41384,Inconclusive,5
17170,Active,43
4929,Inactive,0
8266,Inactive,0
8150,Inactive,0
7430,Active,46
135,Inactive,0
3118,Inconclusive,5
14025,Inactive,0
785,Inactive,0
165746,Inactive,0
7127,Inactive,0
5280793,Inconclusive,30
10377,Inconclusive,25
13387,Inactive,0
6643,Inconclusive,25
5362,Inactive,0
10509,Inactive,0
107377,Inconclusive,25
2724564,Inactive,0
13591,Inactive,0
2355,Inactive,0
31243,Inactive,0
7111,Inconclusive,30
34192,Inconclusive,5
11289,Active,44
7956,Inactive,0
6597,Inactive,0
6101,Inactive,0
3224,Active,50
15817,Inactive,0
9015,Inactive,0
38284,Inconclusive,5
15294,Inconclusive,30
23394,Inactive,0
6946,Inconclusive,5
13283,Inactive,0
1057,Active,44
12902,Active,46
2153,Inactive,0
12472902,Active,54
8486,Inconclusive,30
5216,Inactive,0
7059,Inactive,0
7965,Inactive,0
9153,Inconclusive,25
264,Inactive,0
2730,Active,45
8360,Inactive,0
6641,Active,42
637566,Inactive,0
8815,Inactive,0
16949,Inactive,0
6374,Inactive,0
6548,Inactive,0
7455,Inconclusive,5
16685,Active,58
6944,Inactive,0
12161,Inactive,0
5770,Active,43
8305,Active,52
5430,Inconclusive,5
8588,Inconclusive,30
8133,Inactive,0
6734,Inactive,0
2723601,Inactive,0
6163,Inactive,0
243,Inactive,0
8177,Inactive,0
311,Inactive,0
7958,Inactive,0
448537,Active,54
7896,Inactive,0
2761171,Inactive,0
17719,Inactive,0
10958,Inactive,0
7972,Inactive,0
4173,Inactive,0
2796,Inactive,0
7017,Inconclusive,25
7031,Active,42
5054,Inactive,0
1269845,Inactive,0
638186,Inactive,0
6786,Inconclusive,30
30541,Inconclusive,5
7410,Inactive,0
11074431,Inactive,0
9395,Inactive,0
3102,Inactive,0
8158,Inactive,0
323,Inactive,0
13838,Inactive,0
6782,Inactive,0
175854,Inactive,0
12301,Inactive,0
19999,Inactive,0
7338,Inconclusive,30
61056,Inactive,0
7422,Inactive,0
7232,Inconclusive,5
7732,Inactive,0
15787,Active,43
5144,Inactive,0
8172,Inactive,0
445354,Active,40
14868,Active,66
8411,Inconclusive,30
980,Inconclusive,30
1988,Inconclusive,5
3225,Inactive,0
244,Inactive,0
743,Inactive,0
7954,Inactive,0
8083,Inactive,0
12734,Inactive,0
356,Inactive,0
81530,Inactive,0
23284,Inactive,0
612,Inactive,0
76013,Active,61
14236,Inactive,0
3016,Inactive,0
7807,Inactive,0
1678,Inactive,0
33557,Inactive,0
6917,Inactive,0
6535,Inactive,0
18480,Inactive,0
6574,Inactive,0
11,Inactive,0
8981,Active,43
174223,Inconclusive,5
155166,Inconclusive,5
37034,Inconclusive,5
1491,Inactive,0
12266,Inactive,0
5362708,Inactive,0
31426,Active,56
3776,Inactive,0
85983,Inactive,0
7069,Inactive,0
12088,Inactive,0
177,Active,49
180,Inconclusive,10
6342,Inactive,0
457193,Inconclusive,20
443939,Active,61
5280965,Inactive,0
10771,Active,52
241,Inconclusive,5
8478,Active,48
82917,Inactive,0
61591,Inactive,0
261,Inactive,0
14782,Inactive,0
6212,Inactive,0
9476,Inactive,0
5284361,Inconclusive,5
6537498,Inactive,0
14012,Inactive,0
10208,Active,50
2767,Inconclusive,10
61444,Inactive,0
92884,Inconclusive,10
7406,Inactive,0
6731,Active,66
5889,Inconclusive,5
8021,Inconclusive,5
6537502,Inconclusive,25
13816,Active,47
19283,Inactive,0
702,Inactive,0
14710,Active,52
8857,Inconclusive,5
8821,Inactive,0
7611,Inactive,0
370,Inactive,0
7860,Inactive,0
6450278,Inconclusive,10
3552,Inactive,0
1123,Active,53
2724411,Active,78
460612,Inconclusive,5
887,Inactive,0
409301,Inconclusive,25
104827,Active,57
6344,Inactive,0
62390,Inactive,0
5371728,Inconclusive,10
66041,Inactive,0
24819,Inactive,0
13539,Inactive,0
26323,Inactive,0
60934,Active,43
23668195,Inconclusive,5
23668194,Inactive,0
108005,Inconclusive,25
516919,Inconclusive,10
62753,Inactive,0
28803,Inactive,0
5284468,Inactive,0
6575,Inconclusive,10
5590,Active,42
10215,Inconclusive,10
5280795,Inconclusive,30
5281575,Inactive,0
9171,Inactive,0
153909,Inactive,0
10465,Inactive,0
7914,Inactive,0
6627,Active,53
6962,Inactive,0
7868,Inactive,0
8154,Active,50
8481,Inconclusive,5
8896,Inactive,0
8907,Inactive,0
12532,Inactive,0
4379756,Inactive,0
16700,Inconclusive,5
17304,Inactive,0
18732,Inconclusive,5
78738,Inactive,0
23665719,Inconclusive,5
23664361,Inactive,0
81811,Inconclusive,5
162071,Inactive,0
23677323,Inconclusive,5
8755,Active,49
112412,Inactive,0
60966,Inactive,0
24699,Inactive,0
23664644,Inactive,0
76004,Inactive,0
5076555,Inconclusive,5
61972,Inactive,0
162012,Inconclusive,10
7992,Inconclusive,10
24393,Inactive,0
28118,Inactive,0
6681,Active,51
16682736,Inactive,0
10754,Inactive,0
5284359,Inactive,0
10855,Active,51
221511,Inactive,0
3032297,Inconclusive,5
26710,Inconclusive,30
14276,Inactive,0
667490,Inactive,0
1674,Active,47
4523766,Inactive,0
5284429,Inconclusive,10
24268,Inactive,0
158629,Inconclusive,5
24007,Inconclusive,5
23892,Active,72
5284466,Inactive,0
16682804,Active,81
5284483,Active,50
5280805,Inactive,0
5035,Active,62
104741,Active,64
12195864,Inactive,0
5702746,Inconclusive,25
18430,Inconclusive,5
16666,Inactive,0
20769,Inconclusive,5
38853,Inactive,0
16591,Inactive,0
16217238,Active,75
11181836,Active,68
60196373,Inactive,0
2734250,Inactive,0
11258643,Inconclusive,20
11448496,Inactive,0
2734246,Inactive,0
11674455,Inactive,0
2734178,Inactive,0
22078297,Active,47
2734225,Active,47
10044526,Active,47
11750474,Inconclusive,20
11459786,Inconclusive,5
2775940,Active,56
16749605,Inactive,0
46226173,Active,48
23160059,Active,49
21932259,Inconclusive,20
16211417,Active,45
60196374,Inactive,0
50878556,Inactive,0
2734235,Inactive,0
21977262,Inconclusive,5
16210995,Inactive,0
53316406,Inconclusive,25
12095229,Inactive,0
16211849,Inactive,0
16211409,Inconclusive,5
16217215,Inactive,0
11075478,Inactive,0
2769348,Inactive,0
10636633,Inactive,0
50878565,Inactive,0
18506491,Active,46
60196375,Inconclusive,5
10411334,Inconclusive,20
2734179,Inactive,0
11344909,Inactive,0
24944555,Active,48
60196376,Inconclusive,5
12971008,Inactive,0
60196377,Inactive,0
11171853,Inactive,0
60196378,Inactive,0
60196379,Inconclusive,5
60196380,Inactive,0
2734229,Active,51
60196381,Inconclusive,30
12184311,Inconclusive,30
60196382,Inactive,0
19838382,Inactive,0
60196383,Inactive,0
57369982,Inactive,0
16726630,Inconclusive,20
60196384,Inconclusive,5
60196385,Inactive,0
60196386,Inactive,0
60196387,Inactive,0
60196388,Inactive,0
44373822,Inactive,0
13240377,Inactive,0
60196389,Inactive,0
21988023,Inconclusive,5
60196390,Inactive,0
60196391,Inactive,0
12248306,Inactive,0
15932798,Inactive,0
19876500,Inactive,0
57358854,Inactive,0
13487610,Active,58
45268380,Inactive,0
11074101,Active,64
17841257,Inactive,0
11254899,Inconclusive,30
23079882,Inactive,0
11995188,Inconclusive,5
11492406,Inactive,0
60196392,Inactive,0
14007922,Inactive,0
2734180,Inactive,0
2734248,Inactive,0
15927,Inconclusive,30
13638937,Inactive,0
12038941,Inactive,0
12077313,Inactive,0
21917397,Inconclusive,5
2734181,Inactive,0
2734249,Inactive,0
11009532,Inactive,0
44717198,Inactive,0
18374068,Inactive,0
112264,Inactive,0
60196393,Inactive,0
16719897,Inactive,0
60196394,Inactive,0
60196395,Inconclusive,5
12059922,Inactive,0
60196396,Inactive,0
60196397,Active,67
66011,Inactive,0
24798,Inconclusive,5
6076971,Active,44
8001,Inactive,0
8057,Inactive,0
8100,Inactive,0
8101,Inactive,0
70700,Inactive,0
8208,Inactive,0
8213,Inactive,0
61041,Inactive,0
14425,Active,59
449293,Inactive,0
638088,Inconclusive,5
7518,Inconclusive,5
641245,Inactive,0
24846,Inactive,0
17110,Inconclusive,30
9117,Inactive,0
2724144,Inactive,0
9268,Inactive,0
2723816,Inactive,0
6049,Inactive,0
7957,Inactive,0
8211,Inactive,0
8217,Inconclusive,10
517044,Inactive,0
517045,Inactive,0
61082,Inactive,0
8897,Inactive,0
5354342,Inconclusive,5
10690,Inactive,0
33005,Inactive,0
23661960,Inactive,0
12395,Inconclusive,5
20993,Inactive,0
135423095,Inconclusive,5
21534,Inactive,0
94866,Inactive,0
16698,Inconclusive,10
4068533,Inconclusive,5
82751,Inconclusive,5
88022,Inactive,0
23676745,Inactive,0
11345,Inconclusive,10
7115,Inconclusive,5
29249,Inconclusive,30
5354626,Inconclusive,10
122600,Inactive,0
164282,Inconclusive,30
75628,Inconclusive,25
75628,Inconclusive,25
75628,Inconclusive,25
120203,Inactive,0
8181,Inactive,0
61225,Inactive,0
12561739,Inactive,0
23354,Inconclusive,10
75050,Inactive,0
85069,Inactive,0
16760467,Inactive,0
2735122,Inactive,0
15407,Inactive,0
6096946,Inactive,0
5284342,Inactive,0
6328152,Inactive,0
472181,Inconclusive,5
23665706,Inconclusive,5
8819,Inactive,0
70414,Inconclusive,30
2123,Inactive,0
14802,Inactive,0
21845,Inactive,0
4628,Inactive,0
19095,Inactive,0
13506,Inconclusive,5
12447,Active,77
22882,Active,75
15625,Inconclusive,10
1148,Inactive,0
31291,Inactive,0
13530,Inconclusive,25
51040,Inconclusive,25
25153273,Inactive,0
16211072,Inactive,0
66320,Inactive,0
71027,Active,44
66062,Inconclusive,5
26204,Inactive,0
518872,Inconclusive,10
1550489,Inactive,0
23702994,Inconclusive,20
84703,Inactive,0
1712094,Inactive,0
15412,Inconclusive,20
16219385,Inactive,0
4350929,Inactive,0
74828,Inactive,0
2756017,Inactive,0
71404,Inconclusive,5
256687,Inactive,0
17185,Inactive,0
441374,Inactive,0
18730,Inconclusive,5
17913,Inactive,0
387179,Inconclusive,5
67589,Active,49
137895,Active,42
587128,Inconclusive,5
67688,Inactive,0
19022,Inconclusive,5
96430,Inconclusive,5
161929,Inactive,0
9731,Inconclusive,10
6993773,Inactive,0
77531,Inconclusive,10
19838,Inactive,0
107882,Inconclusive,10
20275,Inactive,0
20282,Inactive,0
68119,Inconclusive,5
10308,Inconclusive,25
5321950,Inactive,0
64927,Inactive,0
5815,Inactive,0
142891,Inactive,0
68236,Inactive,0
68297,Inconclusive,5
79358,Active,51
104677,Active,42
11007,Inactive,0
60196398,Inactive,0
5942,Inconclusive,10
11229,Inactive,0
68526,Inactive,0
11507,Inactive,0
24884197,Inactive,0
11598,Inconclusive,5
11748,Inconclusive,10
4788,Active,60
66068,Inactive,0
92821,Inactive,0
12100,Inactive,0
12127,Inconclusive,10
92822,Inconclusive,5
12185,Inconclusive,10
12394,Inactive,0
12527,Inactive,0
522183,Inactive,0
12742,Inactive,0
12744,Inconclusive,5
81364,Inconclusive,5
175468,Inconclusive,10
169664,Inconclusive,10
69819,Inactive,0
13000,Inconclusive,10
62672,Inconclusive,10
13109,Inactive,0
13166,Inconclusive,5
13400,Inactive,0
2724588,Inactive,0
7054,Inconclusive,5
7090,Inactive,0
6931391,Inconclusive,5
7166,Inactive,0
7169,Inactive,0
7291,Inactive,0
7296,Inconclusive,30
7359,Inactive,0
27882,Inactive,0
641298,Inconclusive,5
11764,Inconclusive,30
4921319,Active,58
6528,Active,66
79154,Inactive,0
4654,Inactive,0
22833502,Inactive,0
6927,Inactive,0
23670523,Inactive,0
10187,Active,43
7571,Inconclusive,5
1549521,Inactive,0
16627,Inactive,0
10026,Inactive,0
720471,Inactive,0
16719,Active,73
11796,Active,66
6680,Inactive,0
5284534,Inconclusive,10
2737408,Inconclusive,5
2733708,Inactive,0
17279,Inconclusive,25
9207,Inactive,0
17599,Inconclusive,25
